Timestamp;Anzahl;Kritisch
2024-12-09 00:05:00;75;35
2024-12-09 01:05:00;99;10
2024-12-09 02:05:00;27;2
2024-12-09 03:05:00;115;52
2024-12-09 04:05:00;63;11
2024-12-09 05:05:00;115;51
2024-12-09 06:05:00;51;0
2024-12-09 07:05:00;61;26
2024-12-09 08:05:00;19;4
2024-12-09 09:05:00;94;19
2024-12-09 10:05:00;82;1
2024-12-09 11:05:00;44;16
2024-12-09 12:05:00;44;7
2024-12-09 13:05:00;83;12
2024-12-09 14:05:00;71;14
2024-12-09 15:05:00;104;28
2024-12-09 16:05:00;117;18
2024-12-09 17:05:00;113;12
2024-12-09 18:05:00;92;41
2024-12-09 19:05:00;56;22
2024-12-09 20:05:00;85;20
2024-12-09 21:05:00;73;22
2024-12-09 22:05:00;73;30
2024-12-09 23:05:00;77;38
