Timestamp;Anzahl;Kritisch
2024-12-12 00:05:00;119;38
2024-12-12 01:05:00;63;6
2024-12-12 02:05:00;20;10
2024-12-12 03:05:00;83;7
2024-12-12 04:05:00;97;29
2024-12-12 05:05:00;69;7
2024-12-12 06:05:00;31;4
2024-12-12 07:05:00;89;15
2024-12-12 08:05:00;35;8
2024-12-12 09:05:00;98;1
2024-12-12 10:05:00;58;26
2024-12-12 11:05:00;49;2
2024-12-12 12:05:00;82;8
2024-12-12 13:05:00;79;33
2024-12-12 14:05:00;115;7
2024-12-12 15:05:00;102;17
2024-12-12 16:05:00;73;33
2024-12-12 17:05:00;89;3
2024-12-12 18:05:00;7;0
2024-12-12 19:05:00;103;23
2024-12-12 20:05:00;5;0
2024-12-12 21:05:00;107;13
2024-12-12 22:05:00;91;21
2024-12-12 23:05:00;38;8
