Timestamp;Anzahl;Kritisch
2024-12-07 00:05:00;23;0
2024-12-07 01:05:00;90;7
2024-12-07 02:05:00;73;35
2024-12-07 03:05:00;45;22
2024-12-07 04:05:00;43;8
2024-12-07 05:05:00;60;9
2024-12-07 06:05:00;118;27
2024-12-07 07:05:00;59;7
2024-12-07 08:05:00;65;20
2024-12-07 09:05:00;88;12
2024-12-07 10:05:00;44;4
2024-12-07 11:05:00;87;17
2024-12-07 12:05:00;102;39
2024-12-07 13:05:00;80;5
2024-12-07 14:05:00;110;32
2024-12-07 15:05:00;90;13
2024-12-07 16:05:00;114;42
2024-12-07 17:05:00;11;4
2024-12-07 18:05:00;35;17
2024-12-07 19:05:00;83;18
2024-12-07 20:05:00;31;6
2024-12-07 21:05:00;42;15
2024-12-07 22:05:00;63;8
2024-12-07 23:05:00;3;1
