Timestamp;Anzahl;Kritisch
2024-10-18 00:05:00;437;26
2024-10-18 01:05:00;377;166
2024-10-18 02:05:00;706;22
2024-10-18 03:05:00;829;82
2024-10-18 04:05:00;602;226
2024-10-18 05:05:00;493;34
2024-10-18 06:05:00;570;213
2024-10-18 07:05:00;196;83
2024-10-18 08:05:00;249;63
2024-10-18 09:05:00;883;32
2024-10-18 10:05:00;983;341
2024-10-18 11:05:00;894;246
2024-10-18 12:05:00;778;215
2024-10-18 13:05:00;508;82
2024-10-18 14:05:00;609;199
2024-10-18 15:05:00;695;77
2024-10-18 16:05:00;478;228
2024-10-18 17:05:00;986;270
2024-10-18 18:05:00;251;124
2024-10-18 19:05:00;693;25
2024-10-18 20:05:00;804;143
2024-10-18 21:05:00;828;137
2024-10-18 22:05:00;791;80
2024-10-18 23:05:00;743;218
