Timestamp;Anzahl;Kritisch
2024-12-31 00:05:00;88;42
2024-12-31 01:05:00;117;0
2024-12-31 02:05:00;120;6
2024-12-31 03:05:00;99;23
2024-12-31 04:05:00;65;23
2024-12-31 05:05:00;68;33
2024-12-31 06:05:00;44;4
2024-12-31 07:05:00;71;25
2024-12-31 08:05:00;117;5
2024-12-31 09:05:00;118;26
2024-12-31 10:05:00;75;27
2024-12-31 11:05:00;61;28
2024-12-31 12:05:00;21;10
2024-12-31 13:05:00;99;16
2024-12-31 14:05:00;29;2
2024-12-31 15:05:00;81;14
2024-12-31 16:05:00;110;39
2024-12-31 17:05:00;22;2
2024-12-31 18:05:00;34;8
2024-12-31 19:05:00;46;11
2024-12-31 20:05:00;74;29
2024-12-31 21:05:00;62;18
2024-12-31 22:05:00;110;10
2024-12-31 23:05:00;44;12
