Timestamp;Anzahl;Kritisch
2024-11-17 00:05:00;870;40
2024-11-17 01:05:00;761;68
2024-11-17 02:05:00;335;138
2024-11-17 03:05:00;704;343
2024-11-17 04:05:00;809;52
2024-11-17 05:05:00;918;259
2024-11-17 06:05:00;876;37
2024-11-17 07:05:00;325;13
2024-11-17 08:05:00;240;110
2024-11-17 09:05:00;939;351
2024-11-17 10:05:00;606;74
2024-11-17 11:05:00;913;284
2024-11-17 12:05:00;586;77
2024-11-17 13:05:00;665;20
2024-11-17 14:05:00;772;161
2024-11-17 15:05:00;178;74
2024-11-17 16:05:00;1000;69
2024-11-17 17:05:00;492;190
2024-11-17 18:05:00;833;213
2024-11-17 19:05:00;926;293
2024-11-17 20:05:00;634;251
2024-11-17 21:05:00;992;218
2024-11-17 22:05:00;602;102
2024-11-17 23:05:00;194;55
