Timestamp;Anzahl;Kritisch
2024-12-08 00:05:00;40;10
2024-12-08 01:05:00;34;9
2024-12-08 02:05:00;100;19
2024-12-08 03:05:00;88;29
2024-12-08 04:05:00;105;29
2024-12-08 05:05:00;55;9
2024-12-08 06:05:00;26;4
2024-12-08 07:05:00;104;0
2024-12-08 08:05:00;63;23
2024-12-08 09:05:00;1;0
2024-12-08 10:05:00;2;0
2024-12-08 11:05:00;84;29
2024-12-08 12:05:00;105;9
2024-12-08 13:05:00;54;14
2024-12-08 14:05:00;61;0
2024-12-08 15:05:00;5;1
2024-12-08 16:05:00;13;3
2024-12-08 17:05:00;69;2
2024-12-08 18:05:00;97;17
2024-12-08 19:05:00;111;14
2024-12-08 20:05:00;98;43
2024-12-08 21:05:00;17;4
2024-12-08 22:05:00;48;20
2024-12-08 23:05:00;65;21
