Timestamp;Anzahl;Kritisch
2024-12-14 00:05:00;33;11
2024-12-14 01:05:00;22;2
2024-12-14 02:05:00;112;52
2024-12-14 03:05:00;102;43
2024-12-14 04:05:00;3;1
2024-12-14 05:05:00;31;8
2024-12-14 06:05:00;16;2
2024-12-14 07:05:00;25;9
2024-12-14 08:05:00;63;22
2024-12-14 09:05:00;110;41
2024-12-14 10:05:00;49;9
2024-12-14 11:05:00;75;15
2024-12-14 12:05:00;6;0
2024-12-14 13:05:00;45;21
2024-12-14 14:05:00;77;15
2024-12-14 15:05:00;62;9
2024-12-14 16:05:00;30;3
2024-12-14 17:05:00;80;34
2024-12-14 18:05:00;58;12
2024-12-14 19:05:00;97;11
2024-12-14 20:05:00;51;20
2024-12-14 21:05:00;57;13
2024-12-14 22:05:00;84;25
2024-12-14 23:05:00;22;9
