Timestamp;Anzahl;Kritisch
2025-01-07 00:05:00;56;21
2025-01-07 01:05:00;54;24
2025-01-07 02:05:00;24;7
2025-01-07 03:05:00;66;21
2025-01-07 04:05:00;39;3
2025-01-07 05:05:00;102;7
2025-01-07 06:05:00;22;1
2025-01-07 07:05:00;40;9
2025-01-07 08:05:00;13;4
2025-01-07 09:05:00;11;0
2025-01-07 10:05:00;42;14
2025-01-07 11:05:00;2;1
2025-01-07 12:05:00;48;22
2025-01-07 13:05:00;23;3
2025-01-07 14:05:00;96;30
2025-01-07 15:05:00;109;47
2025-01-07 16:05:00;92;44
2025-01-07 17:05:00;99;36
2025-01-07 18:05:00;39;8
2025-01-07 19:05:00;50;12
2025-01-07 20:05:00;34;16
2025-01-07 21:05:00;106;0
2025-01-07 22:05:00;104;51
2025-01-07 23:05:00;67;19
