Timestamp;Anzahl;Kritisch
2024-10-28 00:05:00;276;23
2024-10-28 01:05:00;861;348
2024-10-28 02:05:00;557;9
2024-10-28 03:05:00;620;168
2024-10-28 04:05:00;444;216
2024-10-28 05:05:00;593;251
2024-10-28 06:05:00;931;423
2024-10-28 07:05:00;283;85
2024-10-28 08:05:00;718;200
2024-10-28 09:05:00;689;325
2024-10-28 10:05:00;990;294
2024-10-28 11:05:00;523;29
2024-10-28 12:05:00;533;178
2024-10-28 13:05:00;828;321
2024-10-28 14:05:00;106;8
2024-10-28 15:05:00;776;61
2024-10-28 16:05:00;512;221
2024-10-28 17:05:00;545;33
2024-10-28 18:05:00;218;76
2024-10-28 19:05:00;359;148
2024-10-28 20:05:00;247;76
2024-10-28 21:05:00;642;129
2024-10-28 22:05:00;777;353
2024-10-28 23:05:00;719;288
