Timestamp;Anzahl;Kritisch
2025-01-03 00:05:00;23;8
2025-01-03 01:05:00;16;4
2025-01-03 02:05:00;36;15
2025-01-03 03:05:00;48;5
2025-01-03 04:05:00;42;15
2025-01-03 05:05:00;36;0
2025-01-03 06:05:00;14;2
2025-01-03 07:05:00;23;1
2025-01-03 08:05:00;65;20
2025-01-03 09:05:00;92;31
2025-01-03 10:05:00;31;6
2025-01-03 11:05:00;56;25
2025-01-03 12:05:00;21;3
2025-01-03 13:05:00;97;44
2025-01-03 14:05:00;108;19
2025-01-03 15:05:00;100;12
2025-01-03 16:05:00;120;50
2025-01-03 17:05:00;85;26
2025-01-03 18:05:00;11;4
2025-01-03 19:05:00;103;48
2025-01-03 20:05:00;62;13
2025-01-03 21:05:00;14;7
2025-01-03 22:05:00;87;22
2025-01-03 23:05:00;113;37
