Timestamp;Anzahl;Kritisch
2024-12-16 00:05:00;11;0
2024-12-16 01:05:00;14;1
2024-12-16 02:05:00;14;2
2024-12-16 03:05:00;9;2
2024-12-16 04:05:00;88;25
2024-12-16 05:05:00;93;10
2024-12-16 06:05:00;117;10
2024-12-16 07:05:00;109;13
2024-12-16 08:05:00;86;34
2024-12-16 09:05:00;1;1
2024-12-16 10:05:00;77;27
2024-12-16 11:05:00;98;2
2024-12-16 12:05:00;51;2
2024-12-16 13:05:00;21;3
2024-12-16 14:05:00;37;4
2024-12-16 15:05:00;111;22
2024-12-16 16:05:00;98;38
2024-12-16 17:05:00;107;51
2024-12-16 18:05:00;103;26
2024-12-16 19:05:00;85;0
2024-12-16 20:05:00;0;0
2024-12-16 21:05:00;61;3
2024-12-16 22:05:00;96;31
2024-12-16 23:05:00;32;2
