Timestamp;Anzahl;Kritisch
2025-01-08 00:05:00;82;34
2025-01-08 01:05:00;117;10
2025-01-08 02:05:00;65;14
2025-01-08 03:05:00;6;2
2025-01-08 04:05:00;101;31
2025-01-08 05:05:00;76;1
2025-01-08 06:05:00;96;39
2025-01-08 07:05:00;75;20
2025-01-08 08:05:00;58;25
2025-01-08 09:05:00;99;34
2025-01-08 10:05:00;18;4
2025-01-08 11:05:00;73;21
2025-01-08 12:05:00;15;5
2025-01-08 13:05:00;12;1
2025-01-08 14:05:00;34;16
2025-01-08 15:05:00;35;12
2025-01-08 16:05:00;75;22
2025-01-08 17:05:00;52;23
2025-01-08 18:05:00;48;2
2025-01-08 19:05:00;86;33
2025-01-08 20:05:00;43;4
2025-01-08 21:05:00;21;7
2025-01-08 22:05:00;47;17
2025-01-08 23:05:00;38;13
