Timestamp;Anzahl;Kritisch
2024-11-14 00:05:00;439;76
2024-11-14 01:05:00;880;234
2024-11-14 02:05:00;645;97
2024-11-14 03:05:00;589;245
2024-11-14 04:05:00;484;91
2024-11-14 05:05:00;858;33
2024-11-14 06:05:00;940;217
2024-11-14 07:05:00;963;244
2024-11-14 08:05:00;152;14
2024-11-14 09:05:00;158;48
2024-11-14 10:05:00;730;20
2024-11-14 11:05:00;960;105
2024-11-14 12:05:00;774;282
2024-11-14 13:05:00;390;16
2024-11-14 14:05:00;627;190
2024-11-14 15:05:00;521;49
2024-11-14 16:05:00;865;64
2024-11-14 17:05:00;461;160
2024-11-14 18:05:00;208;32
2024-11-14 19:05:00;723;223
2024-11-14 20:05:00;988;442
2024-11-14 21:05:00;419;19
2024-11-14 22:05:00;143;7
2024-11-14 23:05:00;331;12
