Timestamp;Anzahl;Kritisch
2024-12-25 00:05:00;19;8
2024-12-25 01:05:00;110;25
2024-12-25 02:05:00;112;4
2024-12-25 03:05:00;42;9
2024-12-25 04:05:00;9;2
2024-12-25 05:05:00;33;10
2024-12-25 06:05:00;39;4
2024-12-25 07:05:00;36;13
2024-12-25 08:05:00;107;21
2024-12-25 09:05:00;74;14
2024-12-25 10:05:00;18;0
2024-12-25 11:05:00;65;15
2024-12-25 12:05:00;93;41
2024-12-25 13:05:00;43;9
2024-12-25 14:05:00;99;9
2024-12-25 15:05:00;105;7
2024-12-25 16:05:00;31;8
2024-12-25 17:05:00;60;16
2024-12-25 18:05:00;58;2
2024-12-25 19:05:00;110;54
2024-12-25 20:05:00;103;21
2024-12-25 21:05:00;80;29
2024-12-25 22:05:00;48;9
2024-12-25 23:05:00;38;16
