Timestamp;Anzahl;Kritisch
2024-12-20 00:05:00;26;10
2024-12-20 01:05:00;68;24
2024-12-20 02:05:00;33;12
2024-12-20 03:05:00;73;30
2024-12-20 04:05:00;95;39
2024-12-20 05:05:00;29;9
2024-12-20 06:05:00;114;45
2024-12-20 07:05:00;72;29
2024-12-20 08:05:00;65;10
2024-12-20 09:05:00;10;2
2024-12-20 10:05:00;100;32
2024-12-20 11:05:00;106;11
2024-12-20 12:05:00;79;39
2024-12-20 13:05:00;89;43
2024-12-20 14:05:00;53;3
2024-12-20 15:05:00;74;2
2024-12-20 16:05:00;63;21
2024-12-20 17:05:00;73;6
2024-12-20 18:05:00;115;2
2024-12-20 19:05:00;43;14
2024-12-20 20:05:00;62;26
2024-12-20 21:05:00;29;12
2024-12-20 22:05:00;97;9
2024-12-20 23:05:00;41;13
