Timestamp;Anzahl;Kritisch
2025-01-04 00:05:00;42;19
2025-01-04 01:05:00;104;6
2025-01-04 02:05:00;67;18
2025-01-04 03:05:00;101;9
2025-01-04 04:05:00;73;4
2025-01-04 05:05:00;66;13
2025-01-04 06:05:00;5;2
2025-01-04 07:05:00;77;0
2025-01-04 08:05:00;11;0
2025-01-04 09:05:00;36;17
2025-01-04 10:05:00;65;27
2025-01-04 11:05:00;75;26
2025-01-04 12:05:00;65;29
2025-01-04 13:05:00;73;30
2025-01-04 14:05:00;7;0
2025-01-04 15:05:00;50;5
2025-01-04 16:05:00;49;2
2025-01-04 17:05:00;1;1
2025-01-04 18:05:00;60;24
2025-01-04 19:05:00;16;0
2025-01-04 20:05:00;75;1
2025-01-04 21:05:00;97;10
2025-01-04 22:05:00;85;28
2025-01-04 23:05:00;0;0
