Timestamp;Anzahl;Kritisch
2024-11-12 00:05:00;795;159
2024-11-12 01:05:00;885;308
2024-11-12 02:05:00;445;27
2024-11-12 03:05:00;898;147
2024-11-12 04:05:00;790;180
2024-11-12 05:05:00;347;94
2024-11-12 06:05:00;213;93
2024-11-12 07:05:00;430;114
2024-11-12 08:05:00;176;26
2024-11-12 09:05:00;624;183
2024-11-12 10:05:00;818;380
2024-11-12 11:05:00;429;11
2024-11-12 12:05:00;432;29
2024-11-12 13:05:00;997;16
2024-11-12 14:05:00;459;97
2024-11-12 15:05:00;330;124
2024-11-12 16:05:00;896;303
2024-11-12 17:05:00;792;311
2024-11-12 18:05:00;982;79
2024-11-12 19:05:00;198;97
2024-11-12 20:05:00;516;211
2024-11-12 21:05:00;741;10
2024-11-12 22:05:00;579;51
2024-11-12 23:05:00;666;87
