Timestamp;Anzahl;Kritisch
2025-01-10 00:05:00;38;3
2025-01-10 01:05:00;99;22
2025-01-10 02:05:00;99;39
2025-01-10 03:05:00;7;0
2025-01-10 04:05:00;109;25
2025-01-10 05:05:00;84;42
2025-01-10 06:05:00;110;32
2025-01-10 07:05:00;8;2
2025-01-10 08:05:00;112;25
2025-01-10 09:05:00;110;10
2025-01-10 10:05:00;54;17
2025-01-10 11:05:00;80;13
2025-01-10 12:05:00;54;13
2025-01-10 13:05:00;91;14
2025-01-10 14:05:00;74;7
2025-01-10 15:05:00;40;8
2025-01-10 16:05:00;32;9
2025-01-10 17:05:00;101;25
2025-01-10 18:05:00;29;7
2025-01-10 19:05:00;67;10
2025-01-10 20:05:00;59;1
2025-01-10 21:05:00;26;0
2025-01-10 22:05:00;43;21
2025-01-10 23:05:00;0;0
