Timestamp;Anzahl;Kritisch
2024-12-03 00:05:00;95;19
2024-12-03 01:05:00;44;17
2024-12-03 02:05:00;114;2
2024-12-03 03:05:00;77;10
2024-12-03 04:05:00;24;6
2024-12-03 05:05:00;72;25
2024-12-03 06:05:00;22;9
2024-12-03 07:05:00;108;24
2024-12-03 08:05:00;79;24
2024-12-03 09:05:00;31;8
2024-12-03 10:05:00;79;27
2024-12-03 11:05:00;15;3
2024-12-03 12:05:00;50;2
2024-12-03 13:05:00;82;8
2024-12-03 14:05:00;31;7
2024-12-03 15:05:00;16;8
2024-12-03 16:05:00;25;5
2024-12-03 17:05:00;103;28
2024-12-03 18:05:00;70;17
2024-12-03 19:05:00;57;3
2024-12-03 20:05:00;59;17
2024-12-03 21:05:00;7;3
2024-12-03 22:05:00;46;15
2024-12-03 23:05:00;40;8
