Timestamp;Anzahl;Kritisch
2024-11-20 00:05:00;740;41
2024-11-20 01:05:00;925;313
2024-11-20 02:05:00;250;65
2024-11-20 03:05:00;275;58
2024-11-20 04:05:00;267;7
2024-11-20 05:05:00;745;184
2024-11-20 06:05:00;527;191
2024-11-20 07:05:00;819;243
2024-11-20 08:05:00;413;86
2024-11-20 09:05:00;682;43
2024-11-20 10:05:00;405;195
2024-11-20 11:05:00;114;4
2024-11-20 12:05:00;388;178
2024-11-20 13:05:00;585;244
2024-11-20 14:05:00;523;36
2024-11-20 15:05:00;772;349
2024-11-20 16:05:00;903;157
2024-11-20 17:05:00;950;457
2024-11-20 18:05:00;817;89
2024-11-20 19:05:00;880;234
2024-11-20 20:05:00;593;194
2024-11-20 21:05:00;643;94
2024-11-20 22:05:00;644;101
2024-11-20 23:05:00;718;28
