Timestamp;Anzahl;Kritisch
2024-11-30 00:05:00;101;0
2024-11-30 01:05:00;8;3
2024-11-30 02:05:00;99;21
2024-11-30 03:05:00;93;4
2024-11-30 04:05:00;91;35
2024-11-30 05:05:00;93;30
2024-11-30 06:05:00;44;21
2024-11-30 07:05:00;78;33
2024-11-30 08:05:00;120;21
2024-11-30 09:05:00;38;3
2024-11-30 10:05:00;43;18
2024-11-30 11:05:00;75;13
2024-11-30 12:05:00;31;10
2024-11-30 13:05:00;61;30
2024-11-30 14:05:00;23;9
2024-11-30 15:05:00;37;1
2024-11-30 16:05:00;100;5
2024-11-30 17:05:00;13;4
2024-11-30 18:05:00;87;13
2024-11-30 19:05:00;81;6
2024-11-30 20:05:00;70;15
2024-11-30 21:05:00;104;13
2024-11-30 22:05:00;107;22
2024-11-30 23:05:00;99;24
