Timestamp;Anzahl;Kritisch
2024-12-27 00:05:00;29;4
2024-12-27 01:05:00;26;1
2024-12-27 02:05:00;12;0
2024-12-27 03:05:00;75;13
2024-12-27 04:05:00;111;37
2024-12-27 05:05:00;89;35
2024-12-27 06:05:00;43;18
2024-12-27 07:05:00;63;16
2024-12-27 08:05:00;78;14
2024-12-27 09:05:00;41;8
2024-12-27 10:05:00;108;39
2024-12-27 11:05:00;101;24
2024-12-27 12:05:00;63;10
2024-12-27 13:05:00;9;0
2024-12-27 14:05:00;25;6
2024-12-27 15:05:00;22;9
2024-12-27 16:05:00;60;7
2024-12-27 17:05:00;69;0
2024-12-27 18:05:00;105;46
2024-12-27 19:05:00;49;23
2024-12-27 20:05:00;113;49
2024-12-27 21:05:00;17;1
2024-12-27 22:05:00;74;36
2024-12-27 23:05:00;26;7
