Timestamp;Anzahl;Kritisch
2025-01-05 00:05:00;101;25
2025-01-05 01:05:00;29;6
2025-01-05 02:05:00;16;1
2025-01-05 03:05:00;63;20
2025-01-05 04:05:00;111;45
2025-01-05 05:05:00;114;14
2025-01-05 06:05:00;71;20
2025-01-05 07:05:00;66;21
2025-01-05 08:05:00;62;28
2025-01-05 09:05:00;91;8
2025-01-05 10:05:00;8;1
2025-01-05 11:05:00;22;3
2025-01-05 12:05:00;81;22
2025-01-05 13:05:00;29;0
2025-01-05 14:05:00;38;8
2025-01-05 15:05:00;91;39
2025-01-05 16:05:00;0;1
2025-01-05 17:05:00;65;32
2025-01-05 18:05:00;13;3
2025-01-05 19:05:00;103;12
2025-01-05 20:05:00;18;7
2025-01-05 21:05:00;84;22
2025-01-05 22:05:00;67;16
2025-01-05 23:05:00;120;33
