Timestamp;Anzahl;Kritisch
2025-01-15 00:05:00;120;59
2025-01-15 01:05:00;81;22
2025-01-15 02:05:00;58;12
2025-01-15 03:05:00;96;10
2025-01-15 04:05:00;101;38
2025-01-15 05:05:00;36;2
2025-01-15 06:05:00;86;21
2025-01-15 07:05:00;16;5
2025-01-15 08:05:00;90;14
2025-01-15 09:05:00;115;23
2025-01-15 10:05:00;99;12
2025-01-15 11:05:00;59;11
2025-01-15 12:05:00;73;35
2025-01-15 13:05:00;11;0
2025-01-15 14:05:00;44;6
2025-01-15 15:05:00;28;7
2025-01-15 16:05:00;10;0
2025-01-15 17:05:00;38;14
2025-01-15 18:05:00;82;6
2025-01-15 19:05:00;83;40
2025-01-15 20:05:00;108;49
2025-01-15 21:05:00;2;0
2025-01-15 22:05:00;111;43
2025-01-15 23:05:00;30;5
