Timestamp;Anzahl;Kritisch
2024-12-17 00:05:00;106;12
2024-12-17 01:05:00;63;26
2024-12-17 02:05:00;24;5
2024-12-17 03:05:00;67;32
2024-12-17 04:05:00;11;3
2024-12-17 05:05:00;111;47
2024-12-17 06:05:00;111;16
2024-12-17 07:05:00;90;14
2024-12-17 08:05:00;81;4
2024-12-17 09:05:00;101;45
2024-12-17 10:05:00;41;11
2024-12-17 11:05:00;120;30
2024-12-17 12:05:00;28;4
2024-12-17 13:05:00;79;18
2024-12-17 14:05:00;50;7
2024-12-17 15:05:00;8;1
2024-12-17 16:05:00;8;2
2024-12-17 17:05:00;50;9
2024-12-17 18:05:00;117;15
2024-12-17 19:05:00;37;5
2024-12-17 20:05:00;37;15
2024-12-17 21:05:00;12;2
2024-12-17 22:05:00;37;12
2024-12-17 23:05:00;13;0
