Timestamp;Anzahl;Kritisch
2024-10-27 00:05:00;196;40
2024-10-27 01:05:00;488;206
2024-10-27 02:05:00;329;110
2024-10-27 03:05:00;771;266
2024-10-27 04:05:00;793;116
2024-10-27 05:05:00;352;33
2024-10-27 06:05:00;549;0
2024-10-27 07:05:00;728;103
2024-10-27 08:05:00;364;178
2024-10-27 09:05:00;948;92
2024-10-27 10:05:00;561;147
2024-10-27 11:05:00;295;67
2024-10-27 12:05:00;277;120
2024-10-27 13:05:00;345;35
2024-10-27 14:05:00;978;21
2024-10-27 15:05:00;470;112
2024-10-27 16:05:00;657;224
2024-10-27 17:05:00;910;108
2024-10-27 18:05:00;193;48
2024-10-27 19:05:00;679;90
2024-10-27 20:05:00;732;178
2024-10-27 21:05:00;615;11
2024-10-27 22:05:00;281;27
2024-10-27 23:05:00;751;363
