Timestamp;Anzahl;Kritisch
2025-01-11 00:05:00;590;140
2025-01-11 01:05:00;970;267
2025-01-11 02:05:00;715;164
2025-01-11 03:05:00;507;49
2025-01-11 04:05:00;275;52
2025-01-11 05:05:00;141;14
2025-01-11 06:05:00;785;376
2025-01-11 07:05:00;416;23
2025-01-11 08:05:00;676;138
2025-01-11 09:05:00;950;256
2025-01-11 10:05:00;449;138
2025-01-11 11:05:00;740;33
2025-01-11 12:05:00;693;283
2025-01-11 13:05:00;222;28
2025-01-11 14:05:00;574;139
2025-01-11 15:05:00;412;44
2025-01-11 16:05:00;559;133
2025-01-11 17:05:00;206;29
2025-01-11 18:05:00;879;26
2025-01-11 19:05:00;138;36
2025-01-11 20:05:00;605;34
2025-01-11 21:05:00;161;21
2025-01-11 22:05:00;579;265
2025-01-11 23:05:00;906;33
