Timestamp;Anzahl;Kritisch
2024-11-25 00:05:00;583;150
2024-11-25 01:05:00;863;174
2024-11-25 02:05:00;845;202
2024-11-25 03:05:00;491;210
2024-11-25 04:05:00;644;96
2024-11-25 05:05:00;611;154
2024-11-25 06:05:00;276;58
2024-11-25 07:05:00;556;27
2024-11-25 08:05:00;239;68
2024-11-25 09:05:00;120;18
2024-11-25 10:05:00;517;227
2024-11-25 11:05:00;708;225
2024-11-25 12:05:00;682;144
2024-11-25 13:05:00;616;202
2024-11-25 14:05:00;574;11
2024-11-25 15:05:00;531;92
2024-11-25 16:05:00;758;123
2024-11-25 17:05:00;974;79
2024-11-25 18:05:00;781;88
2024-11-25 19:05:00;566;250
2024-11-25 20:05:00;166;27
2024-11-25 21:05:00;148;9
2024-11-25 22:05:00;818;94
2024-11-25 23:05:00;247;4
