Timestamp;Anzahl;Kritisch
2025-01-09 00:05:00;131;30
2025-01-09 01:05:00;134;60
2025-01-09 02:05:00;826;337
2025-01-09 03:05:00;761;227
2025-01-09 04:05:00;371;86
2025-01-09 05:05:00;957;410
2025-01-09 06:05:00;874;350
2025-01-09 07:05:00;871;17
2025-01-09 08:05:00;346;2
2025-01-09 09:05:00;539;172
2025-01-09 10:05:00;187;64
2025-01-09 11:05:00;564;138
2025-01-09 12:05:00;795;313
2025-01-09 13:05:00;489;109
2025-01-09 14:05:00;314;22
2025-01-09 15:05:00;587;149
2025-01-09 16:05:00;332;55
2025-01-09 17:05:00;309;61
2025-01-09 18:05:00;873;361
2025-01-09 19:05:00;971;64
2025-01-09 20:05:00;209;47
2025-01-09 21:05:00;753;46
2025-01-09 22:05:00;753;341
2025-01-09 23:05:00;322;58
