Timestamp;Anzahl;Kritisch
2024-11-11 00:05:00;394;91
2024-11-11 01:05:00;868;278
2024-11-11 02:05:00;337;84
2024-11-11 03:05:00;305;99
2024-11-11 04:05:00;712;257
2024-11-11 05:05:00;634;263
2024-11-11 06:05:00;928;417
2024-11-11 07:05:00;873;354
2024-11-11 08:05:00;110;48
2024-11-11 09:05:00;194;84
2024-11-11 10:05:00;591;238
2024-11-11 11:05:00;591;101
2024-11-11 12:05:00;537;58
2024-11-11 13:05:00;197;1
2024-11-11 14:05:00;996;66
2024-11-11 15:05:00;694;163
2024-11-11 16:05:00;372;129
2024-11-11 17:05:00;890;379
2024-11-11 18:05:00;459;12
2024-11-11 19:05:00;923;159
2024-11-11 20:05:00;694;269
2024-11-11 21:05:00;702;101
2024-11-11 22:05:00;748;187
2024-11-11 23:05:00;472;198
