Timestamp;Anzahl;Kritisch
2024-12-08 00:05:00;226;93
2024-12-08 01:05:00;515;22
2024-12-08 02:05:00;132;60
2024-12-08 03:05:00;925;103
2024-12-08 04:05:00;679;165
2024-12-08 05:05:00;697;234
2024-12-08 06:05:00;110;50
2024-12-08 07:05:00;798;11
2024-12-08 08:05:00;165;55
2024-12-08 09:05:00;547;161
2024-12-08 10:05:00;780;163
2024-12-08 11:05:00;996;384
2024-12-08 12:05:00;674;275
2024-12-08 13:05:00;832;187
2024-12-08 14:05:00;951;221
2024-12-08 15:05:00;587;142
2024-12-08 16:05:00;348;115
2024-12-08 17:05:00;260;72
2024-12-08 18:05:00;152;13
2024-12-08 19:05:00;736;220
2024-12-08 20:05:00;253;109
2024-12-08 21:05:00;894;311
2024-12-08 22:05:00;182;44
2024-12-08 23:05:00;653;176
