Timestamp;Anzahl;Kritisch
2025-01-01 00:05:00;258;103
2025-01-01 01:05:00;192;40
2025-01-01 02:05:00;458;34
2025-01-01 03:05:00;591;119
2025-01-01 04:05:00;270;21
2025-01-01 05:05:00;161;48
2025-01-01 06:05:00;527;69
2025-01-01 07:05:00;327;24
2025-01-01 08:05:00;762;10
2025-01-01 09:05:00;927;219
2025-01-01 10:05:00;466;152
2025-01-01 11:05:00;946;343
2025-01-01 12:05:00;191;93
2025-01-01 13:05:00;445;120
2025-01-01 14:05:00;618;70
2025-01-01 15:05:00;893;310
2025-01-01 16:05:00;964;259
2025-01-01 17:05:00;531;179
2025-01-01 18:05:00;709;299
2025-01-01 19:05:00;976;255
2025-01-01 20:05:00;280;116
2025-01-01 21:05:00;907;297
2025-01-01 22:05:00;786;10
2025-01-01 23:05:00;231;95
