Timestamp;Anzahl;Kritisch
2024-12-05 00:05:00;454;85
2024-12-05 01:05:00;287;62
2024-12-05 02:05:00;812;293
2024-12-05 03:05:00;716;148
2024-12-05 04:05:00;864;348
2024-12-05 05:05:00;695;83
2024-12-05 06:05:00;249;76
2024-12-05 07:05:00;441;107
2024-12-05 08:05:00;521;199
2024-12-05 09:05:00;151;24
2024-12-05 10:05:00;769;78
2024-12-05 11:05:00;870;348
2024-12-05 12:05:00;847;11
2024-12-05 13:05:00;544;221
2024-12-05 14:05:00;455;199
2024-12-05 15:05:00;222;35
2024-12-05 16:05:00;532;123
2024-12-05 17:05:00;968;177
2024-12-05 18:05:00;153;48
2024-12-05 19:05:00;413;170
2024-12-05 20:05:00;984;175
2024-12-05 21:05:00;939;239
2024-12-05 22:05:00;344;9
2024-12-05 23:05:00;542;250
