Timestamp;Anzahl;Kritisch
2025-01-03 00:05:00;546;248
2025-01-03 01:05:00;531;256
2025-01-03 02:05:00;115;48
2025-01-03 03:05:00;243;101
2025-01-03 04:05:00;954;160
2025-01-03 05:05:00;837;372
2025-01-03 06:05:00;515;225
2025-01-03 07:05:00;737;188
2025-01-03 08:05:00;923;79
2025-01-03 09:05:00;425;201
2025-01-03 10:05:00;784;89
2025-01-03 11:05:00;931;464
2025-01-03 12:05:00;631;78
2025-01-03 13:05:00;227;74
2025-01-03 14:05:00;882;122
2025-01-03 15:05:00;899;375
2025-01-03 16:05:00;425;109
2025-01-03 17:05:00;879;140
2025-01-03 18:05:00;673;5
2025-01-03 19:05:00;739;307
2025-01-03 20:05:00;217;78
2025-01-03 21:05:00;980;367
2025-01-03 22:05:00;161;25
2025-01-03 23:05:00;859;293
