Timestamp;Anzahl;Kritisch
2024-12-03 00:05:00;563;221
2024-12-03 01:05:00;950;399
2024-12-03 02:05:00;253;126
2024-12-03 03:05:00;644;245
2024-12-03 04:05:00;911;80
2024-12-03 05:05:00;565;180
2024-12-03 06:05:00;780;22
2024-12-03 07:05:00;695;234
2024-12-03 08:05:00;361;18
2024-12-03 09:05:00;620;88
2024-12-03 10:05:00;293;5
2024-12-03 11:05:00;282;22
2024-12-03 12:05:00;955;299
2024-12-03 13:05:00;806;20
2024-12-03 14:05:00;670;197
2024-12-03 15:05:00;128;57
2024-12-03 16:05:00;691;147
2024-12-03 17:05:00;870;143
2024-12-03 18:05:00;122;10
2024-12-03 19:05:00;828;241
2024-12-03 20:05:00;775;99
2024-12-03 21:05:00;686;302
2024-12-03 22:05:00;496;87
2024-12-03 23:05:00;795;291
