Timestamp;Anzahl;Kritisch
2024-11-02 00:05:00;917;133
2024-11-02 01:05:00;266;45
2024-11-02 02:05:00;618;86
2024-11-02 03:05:00;853;289
2024-11-02 04:05:00;126;38
2024-11-02 05:05:00;450;8
2024-11-02 06:05:00;101;19
2024-11-02 07:05:00;206;4
2024-11-02 08:05:00;566;267
2024-11-02 09:05:00;992;446
2024-11-02 10:05:00;480;169
2024-11-02 11:05:00;827;185
2024-11-02 12:05:00;966;93
2024-11-02 13:05:00;349;93
2024-11-02 14:05:00;987;312
2024-11-02 15:05:00;335;102
2024-11-02 16:05:00;272;56
2024-11-02 17:05:00;979;207
2024-11-02 18:05:00;273;118
2024-11-02 19:05:00;135;5
2024-11-02 20:05:00;547;87
2024-11-02 21:05:00;764;62
2024-11-02 22:05:00;537;25
2024-11-02 23:05:00;729;117
