Timestamp;Anzahl;Kritisch
2024-11-09 00:05:00;429;153
2024-11-09 01:05:00;903;440
2024-11-09 02:05:00;114;4
2024-11-09 03:05:00;954;116
2024-11-09 04:05:00;751;298
2024-11-09 05:05:00;334;143
2024-11-09 06:05:00;926;39
2024-11-09 07:05:00;196;35
2024-11-09 08:05:00;513;236
2024-11-09 09:05:00;980;9
2024-11-09 10:05:00;712;211
2024-11-09 11:05:00;590;256
2024-11-09 12:05:00;242;59
2024-11-09 13:05:00;655;248
2024-11-09 14:05:00;934;143
2024-11-09 15:05:00;292;133
2024-11-09 16:05:00;799;330
2024-11-09 17:05:00;681;223
2024-11-09 18:05:00;571;182
2024-11-09 19:05:00;809;231
2024-11-09 20:05:00;800;310
2024-11-09 21:05:00;444;118
2024-11-09 22:05:00;981;180
2024-11-09 23:05:00;535;110
