Timestamp;Anzahl;Kritisch
2024-12-06 00:05:00;247;68
2024-12-06 01:05:00;931;132
2024-12-06 02:05:00;513;234
2024-12-06 03:05:00;463;20
2024-12-06 04:05:00;585;116
2024-12-06 05:05:00;164;32
2024-12-06 06:05:00;648;249
2024-12-06 07:05:00;390;60
2024-12-06 08:05:00;352;28
2024-12-06 09:05:00;287;48
2024-12-06 10:05:00;109;11
2024-12-06 11:05:00;560;61
2024-12-06 12:05:00;490;112
2024-12-06 13:05:00;711;87
2024-12-06 14:05:00;939;221
2024-12-06 15:05:00;104;10
2024-12-06 16:05:00;662;114
2024-12-06 17:05:00;830;381
2024-12-06 18:05:00;814;402
2024-12-06 19:05:00;718;205
2024-12-06 20:05:00;524;67
2024-12-06 21:05:00;323;72
2024-12-06 22:05:00;366;103
2024-12-06 23:05:00;922;338
