Timestamp;Anzahl;Kritisch
2024-10-25 00:05:00;804;248
2024-10-25 01:05:00;475;189
2024-10-25 02:05:00;730;194
2024-10-25 03:05:00;217;8
2024-10-25 04:05:00;876;399
2024-10-25 05:05:00;832;179
2024-10-25 06:05:00;583;262
2024-10-25 07:05:00;198;70
2024-10-25 08:05:00;591;193
2024-10-25 09:05:00;425;58
2024-10-25 10:05:00;341;107
2024-10-25 11:05:00;261;12
2024-10-25 12:05:00;636;164
2024-10-25 13:05:00;399;41
2024-10-25 14:05:00;986;264
2024-10-25 15:05:00;152;46
2024-10-25 16:05:00;859;415
2024-10-25 17:05:00;742;263
2024-10-25 18:05:00;248;82
2024-10-25 19:05:00;849;327
2024-10-25 20:05:00;977;472
2024-10-25 21:05:00;749;72
2024-10-25 22:05:00;753;161
2024-10-25 23:05:00;127;15
