Timestamp;Anzahl;Kritisch
2025-01-15 00:05:00;851;421
2025-01-15 01:05:00;923;278
2025-01-15 02:05:00;694;152
2025-01-15 03:05:00;638;260
2025-01-15 04:05:00;801;51
2025-01-15 05:05:00;361;108
2025-01-15 06:05:00;235;104
2025-01-15 07:05:00;720;155
2025-01-15 08:05:00;236;93
2025-01-15 09:05:00;671;214
2025-01-15 10:05:00;153;58
2025-01-15 11:05:00;364;143
2025-01-15 12:05:00;144;40
2025-01-15 13:05:00;549;96
2025-01-15 14:05:00;170;68
2025-01-15 15:05:00;849;156
2025-01-15 16:05:00;678;232
2025-01-15 17:05:00;712;281
2025-01-15 18:05:00;396;164
2025-01-15 19:05:00;408;20
2025-01-15 20:05:00;333;136
2025-01-15 21:05:00;850;210
2025-01-15 22:05:00;654;67
2025-01-15 23:05:00;380;55
