Timestamp;Anzahl;Kritisch
2024-12-30 00:05:00;683;203
2024-12-30 01:05:00;732;285
2024-12-30 02:05:00;853;349
2024-12-30 03:05:00;976;438
2024-12-30 04:05:00;469;36
2024-12-30 05:05:00;194;3
2024-12-30 06:05:00;987;335
2024-12-30 07:05:00;527;178
2024-12-30 08:05:00;807;181
2024-12-30 09:05:00;455;196
2024-12-30 10:05:00;413;101
2024-12-30 11:05:00;910;259
2024-12-30 12:05:00;925;437
2024-12-30 13:05:00;630;168
2024-12-30 14:05:00;975;263
2024-12-30 15:05:00;196;42
2024-12-30 16:05:00;171;1
2024-12-30 17:05:00;916;91
2024-12-30 18:05:00;601;115
2024-12-30 19:05:00;542;138
2024-12-30 20:05:00;298;19
2024-12-30 21:05:00;849;6
2024-12-30 22:05:00;840;408
2024-12-30 23:05:00;840;123
