Timestamp;Anzahl;Kritisch
2024-10-17 00:05:00;787;281
2024-10-17 01:05:00;351;11
2024-10-17 02:05:00;459;56
2024-10-17 03:05:00;481;181
2024-10-17 04:05:00;244;111
2024-10-17 05:05:00;165;4
2024-10-17 06:05:00;458;9
2024-10-17 07:05:00;949;464
2024-10-17 08:05:00;185;85
2024-10-17 09:05:00;740;311
2024-10-17 10:05:00;462;116
2024-10-17 11:05:00;556;200
2024-10-17 12:05:00;256;1
2024-10-17 13:05:00;936;54
2024-10-17 14:05:00;823;312
2024-10-17 15:05:00;212;91
2024-10-17 16:05:00;676;108
2024-10-17 17:05:00;776;297
2024-10-17 18:05:00;819;147
2024-10-17 19:05:00;406;134
2024-10-17 20:05:00;116;29
2024-10-17 21:05:00;759;350
2024-10-17 22:05:00;526;29
2024-10-17 23:05:00;506;99
