Timestamp;Anzahl;Kritisch
2024-12-22 00:05:00;511;112
2024-12-22 01:05:00;196;9
2024-12-22 02:05:00;351;37
2024-12-22 03:05:00;909;194
2024-12-22 04:05:00;592;33
2024-12-22 05:05:00;289;140
2024-12-22 06:05:00;707;183
2024-12-22 07:05:00;125;4
2024-12-22 08:05:00;807;219
2024-12-22 09:05:00;331;139
2024-12-22 10:05:00;626;260
2024-12-22 11:05:00;602;43
2024-12-22 12:05:00;452;221
2024-12-22 13:05:00;779;222
2024-12-22 14:05:00;939;148
2024-12-22 15:05:00;772;10
2024-12-22 16:05:00;812;14
2024-12-22 17:05:00;895;399
2024-12-22 18:05:00;764;127
2024-12-22 19:05:00;687;298
2024-12-22 20:05:00;547;63
2024-12-22 21:05:00;845;207
2024-12-22 22:05:00;782;231
2024-12-22 23:05:00;380;48
