Timestamp;Anzahl;Kritisch
2024-12-01 00:05:00;954;472
2024-12-01 01:05:00;250;20
2024-12-01 02:05:00;968;321
2024-12-01 03:05:00;730;298
2024-12-01 04:05:00;132;39
2024-12-01 05:05:00;203;30
2024-12-01 06:05:00;378;40
2024-12-01 07:05:00;879;39
2024-12-01 08:05:00;730;223
2024-12-01 09:05:00;460;55
2024-12-01 10:05:00;699;17
2024-12-01 11:05:00;956;380
2024-12-01 12:05:00;510;37
2024-12-01 13:05:00;115;52
2024-12-01 14:05:00;510;40
2024-12-01 15:05:00;951;345
2024-12-01 16:05:00;656;114
2024-12-01 17:05:00;398;124
2024-12-01 18:05:00;987;215
2024-12-01 19:05:00;813;204
2024-12-01 20:05:00;129;48
2024-12-01 21:05:00;329;116
2024-12-01 22:05:00;450;118
2024-12-01 23:05:00;652;232
