Timestamp;Anzahl;Kritisch
2024-12-25 00:05:00;766;256
2024-12-25 01:05:00;461;204
2024-12-25 02:05:00;968;433
2024-12-25 03:05:00;516;105
2024-12-25 04:05:00;105;16
2024-12-25 05:05:00;325;133
2024-12-25 06:05:00;597;188
2024-12-25 07:05:00;743;283
2024-12-25 08:05:00;874;354
2024-12-25 09:05:00;566;199
2024-12-25 10:05:00;755;338
2024-12-25 11:05:00;543;104
2024-12-25 12:05:00;642;100
2024-12-25 13:05:00;689;83
2024-12-25 14:05:00;681;72
2024-12-25 15:05:00;949;413
2024-12-25 16:05:00;389;4
2024-12-25 17:05:00;783;118
2024-12-25 18:05:00;771;224
2024-12-25 19:05:00;788;115
2024-12-25 20:05:00;560;83
2024-12-25 21:05:00;111;37
2024-12-25 22:05:00;257;2
2024-12-25 23:05:00;507;223
