Timestamp;Anzahl;Kritisch
2024-11-26 00:05:00;494;80
2024-11-26 01:05:00;355;127
2024-11-26 02:05:00;877;275
2024-11-26 03:05:00;772;286
2024-11-26 04:05:00;833;286
2024-11-26 05:05:00;732;131
2024-11-26 06:05:00;719;253
2024-11-26 07:05:00;321;59
2024-11-26 08:05:00;288;11
2024-11-26 09:05:00;432;157
2024-11-26 10:05:00;873;138
2024-11-26 11:05:00;940;254
2024-11-26 12:05:00;329;81
2024-11-26 13:05:00;882;407
2024-11-26 14:05:00;940;356
2024-11-26 15:05:00;415;112
2024-11-26 16:05:00;541;89
2024-11-26 17:05:00;296;123
2024-11-26 18:05:00;184;46
2024-11-26 19:05:00;527;210
2024-11-26 20:05:00;835;162
2024-11-26 21:05:00;462;136
2024-11-26 22:05:00;214;14
2024-11-26 23:05:00;676;54
