Timestamp;Anzahl;Kritisch
2025-01-13 00:05:00;285;9
2025-01-13 01:05:00;441;102
2025-01-13 02:05:00;972;420
2025-01-13 03:05:00;687;23
2025-01-13 04:05:00;565;40
2025-01-13 05:05:00;173;66
2025-01-13 06:05:00;816;320
2025-01-13 07:05:00;143;40
2025-01-13 08:05:00;268;67
2025-01-13 09:05:00;602;171
2025-01-13 10:05:00;653;73
2025-01-13 11:05:00;458;150
2025-01-13 12:05:00;888;318
2025-01-13 13:05:00;607;168
2025-01-13 14:05:00;125;32
2025-01-13 15:05:00;615;4
2025-01-13 16:05:00;889;156
2025-01-13 17:05:00;611;138
2025-01-13 18:05:00;636;313
2025-01-13 19:05:00;212;73
2025-01-13 20:05:00;954;371
2025-01-13 21:05:00;482;146
2025-01-13 22:05:00;719;104
2025-01-13 23:05:00;997;251
