Timestamp;Anzahl;Kritisch
2024-11-22 00:05:00;882;79
2024-11-22 01:05:00;625;13
2024-11-22 02:05:00;507;248
2024-11-22 03:05:00;803;303
2024-11-22 04:05:00;792;117
2024-11-22 05:05:00;390;14
2024-11-22 06:05:00;725;81
2024-11-22 07:05:00;520;121
2024-11-22 08:05:00;170;42
2024-11-22 09:05:00;771;309
2024-11-22 10:05:00;172;37
2024-11-22 11:05:00;779;285
2024-11-22 12:05:00;246;97
2024-11-22 13:05:00;221;37
2024-11-22 14:05:00;963;250
2024-11-22 15:05:00;723;104
2024-11-22 16:05:00;242;23
2024-11-22 17:05:00;216;24
2024-11-22 18:05:00;891;109
2024-11-22 19:05:00;627;30
2024-11-22 20:05:00;859;15
2024-11-22 21:05:00;692;51
2024-11-22 22:05:00;135;31
2024-11-22 23:05:00;987;133
