Timestamp;Anzahl;Kritisch
2024-11-30 00:05:00;150;62
2024-11-30 01:05:00;703;134
2024-11-30 02:05:00;882;382
2024-11-30 03:05:00;235;32
2024-11-30 04:05:00;624;42
2024-11-30 05:05:00;733;320
2024-11-30 06:05:00;630;229
2024-11-30 07:05:00;106;49
2024-11-30 08:05:00;397;193
2024-11-30 09:05:00;807;101
2024-11-30 10:05:00;892;195
2024-11-30 11:05:00;878;71
2024-11-30 12:05:00;853;94
2024-11-30 13:05:00;646;48
2024-11-30 14:05:00;753;283
2024-11-30 15:05:00;126;49
2024-11-30 16:05:00;296;64
2024-11-30 17:05:00;958;43
2024-11-30 18:05:00;945;80
2024-11-30 19:05:00;834;20
2024-11-30 20:05:00;609;263
2024-11-30 21:05:00;908;77
2024-11-30 22:05:00;395;39
2024-11-30 23:05:00;744;248
