Timestamp;Anzahl;Kritisch
2024-11-10 00:05:00;927;419
2024-11-10 01:05:00;434;1
2024-11-10 02:05:00;997;456
2024-11-10 03:05:00;144;56
2024-11-10 04:05:00;267;25
2024-11-10 05:05:00;364;75
2024-11-10 06:05:00;322;135
2024-11-10 07:05:00;832;62
2024-11-10 08:05:00;162;21
2024-11-10 09:05:00;762;379
2024-11-10 10:05:00;629;262
2024-11-10 11:05:00;316;71
2024-11-10 12:05:00;884;433
2024-11-10 13:05:00;774;6
2024-11-10 14:05:00;501;28
2024-11-10 15:05:00;854;225
2024-11-10 16:05:00;323;150
2024-11-10 17:05:00;497;105
2024-11-10 18:05:00;452;56
2024-11-10 19:05:00;419;148
2024-11-10 20:05:00;143;7
2024-11-10 21:05:00;252;0
2024-11-10 22:05:00;754;114
2024-11-10 23:05:00;888;19
