Timestamp;Anzahl;Kritisch
2024-12-19 00:05:00;357;100
2024-12-19 01:05:00;593;95
2024-12-19 02:05:00;632;102
2024-12-19 03:05:00;620;7
2024-12-19 04:05:00;597;241
2024-12-19 05:05:00;431;79
2024-12-19 06:05:00;173;10
2024-12-19 07:05:00;327;34
2024-12-19 08:05:00;343;43
2024-12-19 09:05:00;504;68
2024-12-19 10:05:00;272;132
2024-12-19 11:05:00;541;269
2024-12-19 12:05:00;903;440
2024-12-19 13:05:00;779;347
2024-12-19 14:05:00;286;131
2024-12-19 15:05:00;996;486
2024-12-19 16:05:00;238;57
2024-12-19 17:05:00;941;189
2024-12-19 18:05:00;260;9
2024-12-19 19:05:00;582;199
2024-12-19 20:05:00;227;66
2024-12-19 21:05:00;135;13
2024-12-19 22:05:00;804;287
2024-12-19 23:05:00;719;104
