Timestamp;Anzahl;Kritisch
2025-01-10 00:05:00;297;30
2025-01-10 01:05:00;411;160
2025-01-10 02:05:00;377;49
2025-01-10 03:05:00;262;49
2025-01-10 04:05:00;984;458
2025-01-10 05:05:00;520;15
2025-01-10 06:05:00;889;387
2025-01-10 07:05:00;182;46
2025-01-10 08:05:00;916;82
2025-01-10 09:05:00;985;114
2025-01-10 10:05:00;653;133
2025-01-10 11:05:00;495;167
2025-01-10 12:05:00;208;88
2025-01-10 13:05:00;275;55
2025-01-10 14:05:00;687;278
2025-01-10 15:05:00;975;31
2025-01-10 16:05:00;555;229
2025-01-10 17:05:00;105;47
2025-01-10 18:05:00;586;266
2025-01-10 19:05:00;734;363
2025-01-10 20:05:00;781;49
2025-01-10 21:05:00;545;226
2025-01-10 22:05:00;335;19
2025-01-10 23:05:00;750;143
