Timestamp;Anzahl;Kritisch
2024-12-04 00:05:00;723;314
2024-12-04 01:05:00;982;460
2024-12-04 02:05:00;484;195
2024-12-04 03:05:00;806;336
2024-12-04 04:05:00;420;189
2024-12-04 05:05:00;152;44
2024-12-04 06:05:00;814;394
2024-12-04 07:05:00;437;166
2024-12-04 08:05:00;124;8
2024-12-04 09:05:00;472;2
2024-12-04 10:05:00;768;178
2024-12-04 11:05:00;434;84
2024-12-04 12:05:00;650;2
2024-12-04 13:05:00;202;66
2024-12-04 14:05:00;751;51
2024-12-04 15:05:00;801;305
2024-12-04 16:05:00;700;7
2024-12-04 17:05:00;732;285
2024-12-04 18:05:00;758;62
2024-12-04 19:05:00;428;155
2024-12-04 20:05:00;222;63
2024-12-04 21:05:00;836;219
2024-12-04 22:05:00;645;294
2024-12-04 23:05:00;488;71
