Timestamp;Anzahl;Kritisch
2025-01-05 00:05:00;924;197
2025-01-05 01:05:00;823;65
2025-01-05 02:05:00;510;148
2025-01-05 03:05:00;552;82
2025-01-05 04:05:00;790;88
2025-01-05 05:05:00;404;165
2025-01-05 06:05:00;632;246
2025-01-05 07:05:00;919;116
2025-01-05 08:05:00;970;357
2025-01-05 09:05:00;591;20
2025-01-05 10:05:00;370;148
2025-01-05 11:05:00;980;37
2025-01-05 12:05:00;841;396
2025-01-05 13:05:00;958;26
2025-01-05 14:05:00;600;180
2025-01-05 15:05:00;516;102
2025-01-05 16:05:00;905;314
2025-01-05 17:05:00;749;201
2025-01-05 18:05:00;287;95
2025-01-05 19:05:00;271;21
2025-01-05 20:05:00;238;99
2025-01-05 21:05:00;143;26
2025-01-05 22:05:00;457;187
2025-01-05 23:05:00;576;155
