Timestamp;Anzahl;Kritisch
2024-12-11 00:05:00;592;82
2024-12-11 01:05:00;304;88
2024-12-11 02:05:00;206;29
2024-12-11 03:05:00;321;24
2024-12-11 04:05:00;254;82
2024-12-11 05:05:00;581;163
2024-12-11 06:05:00;469;131
2024-12-11 07:05:00;366;182
2024-12-11 08:05:00;630;98
2024-12-11 09:05:00;596;154
2024-12-11 10:05:00;834;197
2024-12-11 11:05:00;887;80
2024-12-11 12:05:00;745;141
2024-12-11 13:05:00;154;39
2024-12-11 14:05:00;147;39
2024-12-11 15:05:00;777;22
2024-12-11 16:05:00;578;9
2024-12-11 17:05:00;858;227
2024-12-11 18:05:00;795;73
2024-12-11 19:05:00;169;32
2024-12-11 20:05:00;758;294
2024-12-11 21:05:00;687;201
2024-12-11 22:05:00;573;138
2024-12-11 23:05:00;922;375
