Timestamp;Anzahl;Kritisch
2025-01-06 00:05:00;909;54
2025-01-06 01:05:00;949;223
2025-01-06 02:05:00;877;432
2025-01-06 03:05:00;204;65
2025-01-06 04:05:00;270;13
2025-01-06 05:05:00;755;217
2025-01-06 06:05:00;684;286
2025-01-06 07:05:00;542;188
2025-01-06 08:05:00;657;155
2025-01-06 09:05:00;702;181
2025-01-06 10:05:00;231;62
2025-01-06 11:05:00;374;99
2025-01-06 12:05:00;773;280
2025-01-06 13:05:00;423;91
2025-01-06 14:05:00;843;106
2025-01-06 15:05:00;759;149
2025-01-06 16:05:00;759;296
2025-01-06 17:05:00;828;153
2025-01-06 18:05:00;257;19
2025-01-06 19:05:00;545;252
2025-01-06 20:05:00;120;12
2025-01-06 21:05:00;519;97
2025-01-06 22:05:00;386;70
2025-01-06 23:05:00;276;4
