Timestamp;Anzahl;Kritisch
2024-11-28 00:05:00;163;0
2024-11-28 01:05:00;911;25
2024-11-28 02:05:00;365;103
2024-11-28 03:05:00;327;160
2024-11-28 04:05:00;251;63
2024-11-28 05:05:00;182;87
2024-11-28 06:05:00;686;194
2024-11-28 07:05:00;190;35
2024-11-28 08:05:00;360;66
2024-11-28 09:05:00;643;85
2024-11-28 10:05:00;969;181
2024-11-28 11:05:00;195;55
2024-11-28 12:05:00;446;26
2024-11-28 13:05:00;119;3
2024-11-28 14:05:00;227;50
2024-11-28 15:05:00;856;195
2024-11-28 16:05:00;574;248
2024-11-28 17:05:00;489;232
2024-11-28 18:05:00;574;169
2024-11-28 19:05:00;585;60
2024-11-28 20:05:00;919;187
2024-11-28 21:05:00;926;18
2024-11-28 22:05:00;973;358
2024-11-28 23:05:00;534;175
