Timestamp;Anzahl;Kritisch
2025-01-14 00:05:00;222;44
2025-01-14 01:05:00;981;260
2025-01-14 02:05:00;515;152
2025-01-14 03:05:00;930;9
2025-01-14 04:05:00;591;81
2025-01-14 05:05:00;883;370
2025-01-14 06:05:00;441;204
2025-01-14 07:05:00;827;200
2025-01-14 08:05:00;182;54
2025-01-14 09:05:00;287;62
2025-01-14 10:05:00;808;3
2025-01-14 11:05:00;248;7
2025-01-14 12:05:00;673;207
2025-01-14 13:05:00;721;299
2025-01-14 14:05:00;618;290
2025-01-14 15:05:00;889;189
2025-01-14 16:05:00;688;84
2025-01-14 17:05:00;269;91
2025-01-14 18:05:00;570;30
2025-01-14 19:05:00;450;110
2025-01-14 20:05:00;580;95
2025-01-14 21:05:00;821;265
2025-01-14 22:05:00;289;51
2025-01-14 23:05:00;681;20
