Timestamp;Anzahl;Kritisch
2024-12-14 00:05:00;166;4
2024-12-14 01:05:00;733;102
2024-12-14 02:05:00;536;28
2024-12-14 03:05:00;671;202
2024-12-14 04:05:00;689;205
2024-12-14 05:05:00;639;22
2024-12-14 06:05:00;964;182
2024-12-14 07:05:00;356;148
2024-12-14 08:05:00;804;331
2024-12-14 09:05:00;421;186
2024-12-14 10:05:00;605;116
2024-12-14 11:05:00;129;8
2024-12-14 12:05:00;485;134
2024-12-14 13:05:00;917;213
2024-12-14 14:05:00;724;110
2024-12-14 15:05:00;416;67
2024-12-14 16:05:00;998;67
2024-12-14 17:05:00;909;30
2024-12-14 18:05:00;393;145
2024-12-14 19:05:00;409;195
2024-12-14 20:05:00;820;139
2024-12-14 21:05:00;940;176
2024-12-14 22:05:00;794;92
2024-12-14 23:05:00;123;14
