Timestamp;Anzahl;Kritisch
2024-12-28 00:05:00;837;412
2024-12-28 01:05:00;700;32
2024-12-28 02:05:00;774;15
2024-12-28 03:05:00;922;196
2024-12-28 04:05:00;946;82
2024-12-28 05:05:00;222;35
2024-12-28 06:05:00;381;119
2024-12-28 07:05:00;862;336
2024-12-28 08:05:00;944;122
2024-12-28 09:05:00;678;258
2024-12-28 10:05:00;699;79
2024-12-28 11:05:00;556;220
2024-12-28 12:05:00;811;351
2024-12-28 13:05:00;363;49
2024-12-28 14:05:00;215;4
2024-12-28 15:05:00;942;110
2024-12-28 16:05:00;421;112
2024-12-28 17:05:00;464;166
2024-12-28 18:05:00;157;75
2024-12-28 19:05:00;881;364
2024-12-28 20:05:00;589;215
2024-12-28 21:05:00;885;437
2024-12-28 22:05:00;207;65
2024-12-28 23:05:00;883;15
